payment_id,booking_id,payment_status,paid_amount
P37870,B37870,Refunded,0
P37871,B37871,Paid,7064
P37872,B37872,Paid,21372
P37873,B37873,Paid,9218
P37874,B37874,Paid,43604
P37875,B37875,Paid,30976
P37876,B37876,Paid,17301
P37877,B37877,Paid,10608
P37878,B37878,Paid,20652
P37879,B37879,Paid,30210
P37880,B37880,Paid,12764
P37881,B37881,Paid,20364
P37882,B37882,Paid,20322
P37883,B37883,Paid,18590
P37884,B37884,Paid,8124
P37885,B37885,Paid,27654
P37886,B37886,Paid,9080
P37887,B37887,Paid,22950
P37888,B37888,Paid,21012
P37889,B37889,Paid,5592
P37890,B37890,Paid,18774
P37891,B37891,Paid,17632
P37892,B37892,Paid,10693
P37893,B37893,Paid,9054
P37894,B37894,Paid,37836
P37895,B37895,Refunded,0
P37896,B37896,Paid,30942
P37897,B37897,Paid,13185
P37898,B37898,Paid,20910
P37899,B37899,Paid,24789
P37900,B37900,Paid,22270
P37901,B37901,Paid,43676
P37902,B37902,Paid,42940
P37903,B37903,Paid,13550
P37904,B37904,Paid,14200
P37905,B37905,Refunded,0
P37906,B37906,Paid,20274
P37907,B37907,Paid,16852
P37908,B37908,Paid,15300
P37909,B37909,Paid,10854
P37910,B37910,Paid,30352
P37911,B37911,Refunded,0
P37912,B37912,Paid,22606
P37913,B37913,Paid,19392
P37914,B37914,Paid,37160
P37915,B37915,Paid,14964
P37916,B37916,Paid,29972
P37917,B37917,Refunded,0
P37918,B37918,Paid,11998
P37919,B37919,Paid,19022
P37920,B37920,Refunded,0
P37921,B37921,Paid,27964
P37922,B37922,Refunded,0
P37923,B37923,Paid,20126
P37924,B37924,Refunded,0
P37925,B37925,Paid,15256
P37926,B37926,Paid,10357
P37927,B37927,Paid,22580
P37928,B37928,Paid,16659
P37929,B37929,Paid,17139
P37930,B37930,Paid,9924
P37931,B37931,Paid,17154
P37932,B37932,Paid,50612
P37933,B37933,Paid,43472
P37934,B37934,Paid,22557
P37935,B37935,Paid,10497
P37936,B37936,Paid,5979
P37937,B37937,Paid,20592
P37938,B37938,Paid,12322
P37939,B37939,Paid,19964
P37940,B37940,Paid,47360
P37941,B37941,Paid,13958
P37942,B37942,Paid,18092
P37943,B37943,Paid,39432
P37944,B37944,Paid,5949
P37945,B37945,Paid,25590
P37946,B37946,Paid,19584
P37947,B37947,Paid,24412
P37948,B37948,Paid,31035
P37949,B37949,Paid,11634
P37950,B37950,Refunded,0
P37951,B37951,Paid,27812
P37952,B37952,Refunded,0
P37953,B37953,Refunded,0
P37954,B37954,Paid,21294
P37955,B37955,Refunded,0
P37956,B37956,Paid,8501
P37957,B37957,Paid,9107
P37958,B37958,Paid,48036
P37959,B37959,Paid,30858
P37960,B37960,Paid,14124
P37961,B37961,Refunded,0
P37962,B37962,Paid,5862
P37963,B37963,Paid,21696
P37964,B37964,Paid,31028
P37965,B37965,Paid,22882
P37966,B37966,Paid,22764
P37967,B37967,Paid,25806
P37968,B37968,Paid,26151
P37969,B37969,Paid,8473
P37970,B37970,Paid,10825
P37971,B37971,Paid,34512
P37972,B37972,Paid,14274
P37973,B37973,Paid,9456
P37974,B37974,Paid,8743
P37975,B37975,Paid,16032
P37976,B37976,Paid,51104
P37977,B37977,Paid,10246
P37978,B37978,Paid,9388
P37979,B37979,Paid,33600
P37980,B37980,Paid,25347
P37981,B37981,Paid,43872
P37982,B37982,Paid,15610
P37983,B37983,Paid,16496
P37984,B37984,Paid,17703
P37985,B37985,Paid,26079
P37986,B37986,Paid,18570
P37987,B37987,Paid,36909
P37988,B37988,Paid,35349
P37989,B37989,Paid,16557
P37990,B37990,Paid,32649
P37991,B37991,Paid,31988
P37992,B37992,Paid,38040
P37993,B37993,Paid,15390
P37994,B37994,Paid,20270
P37995,B37995,Paid,12009
P37996,B37996,Paid,17380
P37997,B37997,Paid,27840
P37998,B37998,Paid,6172
P37999,B37999,Paid,23266
P38000,B38000,Paid,38108
P38001,B38001,Paid,11824
P38002,B38002,Paid,20733
P38003,B38003,Paid,35520
P38004,B38004,Paid,26670
P38005,B38005,Paid,17796
P38006,B38006,Paid,52424
P38007,B38007,Paid,6511
P38008,B38008,Paid,14542
P38009,B38009,Paid,36630
P38010,B38010,Paid,27528
P38011,B38011,Paid,6493
P38012,B38012,Paid,10562
P38013,B38013,Refunded,0
P38014,B38014,Paid,28252
P38015,B38015,Paid,43260
P38016,B38016,Paid,45568
P38017,B38017,Paid,21978
P38018,B38018,Paid,50764
P38019,B38019,Paid,22940
P38020,B38020,Paid,6045
P38021,B38021,Paid,22450
P38022,B38022,Paid,27606
P38023,B38023,Refunded,0
P38024,B38024,Refunded,0
P38025,B38025,Paid,34821
P38026,B38026,Paid,16737
P38027,B38027,Paid,16036
P38028,B38028,Paid,37856
P38029,B38029,Paid,44176
P38030,B38030,Paid,5914
P38031,B38031,Paid,13282
P38032,B38032,Paid,14588
P38033,B38033,Paid,18964
P38034,B38034,Paid,37748
P38035,B38035,Paid,25818
P38036,B38036,Paid,8033
P38037,B38037,Paid,17530
P38038,B38038,Paid,29220
P38039,B38039,Paid,13042
P38040,B38040,Paid,18828
P38041,B38041,Paid,6002
P38042,B38042,Paid,13794
P38043,B38043,Paid,7956
P38044,B38044,Paid,35841
P38045,B38045,Paid,33813
P38046,B38046,Paid,9052
P38047,B38047,Refunded,0
P38048,B38048,Paid,8776
P38049,B38049,Paid,36656
P38050,B38050,Paid,10490
P38051,B38051,Paid,52328
P38052,B38052,Paid,9251
P38053,B38053,Paid,34776
P38054,B38054,Paid,23769
P38055,B38055,Paid,17820
P38056,B38056,Paid,46260
P38057,B38057,Paid,46572
P38058,B38058,Paid,41852
P38059,B38059,Paid,10900
P38060,B38060,Paid,20922
P38061,B38061,Paid,21572
P38062,B38062,Paid,12487
P38063,B38063,Paid,22910
P38064,B38064,Paid,6694
P38065,B38065,Paid,20991
P38066,B38066,Paid,5553
P38067,B38067,Refunded,0
P38068,B38068,Paid,7023
P38069,B38069,Refunded,0
P38070,B38070,Refunded,0
P38071,B38071,Refunded,0
P38072,B38072,Paid,31368
P38073,B38073,Paid,26340
P38074,B38074,Paid,5973
P38075,B38075,Paid,31988
P38076,B38076,Paid,20199
P38077,B38077,Paid,19484
P38078,B38078,Paid,47972
P38079,B38079,Paid,21420
P38080,B38080,Paid,7537
P38081,B38081,Paid,16868
P38082,B38082,Paid,32118
P38083,B38083,Paid,32247
P38084,B38084,Paid,23164
P38085,B38085,Paid,7350
P38086,B38086,Paid,41200
P38087,B38087,Paid,44840
P38088,B38088,Paid,9157
P38089,B38089,Paid,17818
P38090,B38090,Paid,22192
P38091,B38091,Paid,18570
P38092,B38092,Paid,23757
P38093,B38093,Refunded,0
P38094,B38094,Paid,20589
P38095,B38095,Paid,30678
P38096,B38096,Paid,23328
P38097,B38097,Paid,6172
P38098,B38098,Paid,23134
P38099,B38099,Refunded,0
P38100,B38100,Paid,38496
P38101,B38101,Paid,5946
P38102,B38102,Refunded,0
P38103,B38103,Paid,30513
P38104,B38104,Paid,10872
P38105,B38105,Paid,6724
P38106,B38106,Paid,44852
P38107,B38107,Paid,22708
P38108,B38108,Paid,18024
P38109,B38109,Paid,26508
P38110,B38110,Paid,6981
P38111,B38111,Paid,26493
P38112,B38112,Paid,10659
P38113,B38113,Paid,25236
P38114,B38114,Paid,24182
P38115,B38115,Paid,16768
P38116,B38116,Paid,6278
P38117,B38117,Paid,33117
P38118,B38118,Paid,11160
P38119,B38119,Paid,15910
P38120,B38120,Paid,7427
P38121,B38121,Paid,6236
P38122,B38122,Paid,7037
P38123,B38123,Paid,9329
P38124,B38124,Paid,21764
P38125,B38125,Paid,26217
P38126,B38126,Paid,18309
P38127,B38127,Refunded,0
P38128,B38128,Paid,19227
P38129,B38129,Paid,10072
P38130,B38130,Paid,23928
P38131,B38131,Paid,17878
P38132,B38132,Paid,12405
P38133,B38133,Paid,18786
P38134,B38134,Paid,23558
P38135,B38135,Paid,41944
P38136,B38136,Paid,46188
P38137,B38137,Paid,38802
P38138,B38138,Paid,38292
P38139,B38139,Paid,11733
P38140,B38140,Paid,11918
P38141,B38141,Paid,39804
P38142,B38142,Paid,16524
P38143,B38143,Paid,26394
P38144,B38144,Paid,30680
P38145,B38145,Paid,21178
P38146,B38146,Paid,26232
P38147,B38147,Refunded,0
P38148,B38148,Paid,23036
P38149,B38149,Refunded,0
P38150,B38150,Paid,46216
P38151,B38151,Paid,36075
P38152,B38152,Paid,15162
P38153,B38153,Paid,26532
P38154,B38154,Paid,18484
P38155,B38155,Paid,7481
P38156,B38156,Paid,8615
P38157,B38157,Paid,6639
P38158,B38158,Paid,25389
P38159,B38159,Paid,22348
P38160,B38160,Paid,33105
P38161,B38161,Paid,8749
P38162,B38162,Paid,8710
P38163,B38163,Paid,28192
P38164,B38164,Paid,40876
P38165,B38165,Refunded,0
P38166,B38166,Paid,16930
P38167,B38167,Paid,21897
P38168,B38168,Paid,26745
P38169,B38169,Paid,16634
P38170,B38170,Paid,19046
P38171,B38171,Paid,21422
P38172,B38172,Paid,15026
P38173,B38173,Refunded,0
P38174,B38174,Paid,48044
P38175,B38175,Paid,8016
P38176,B38176,Paid,30141
P38177,B38177,Refunded,0
P38178,B38178,Paid,43816
P38179,B38179,Paid,36849
P38180,B38180,Paid,6968
P38181,B38181,Paid,35148
P38182,B38182,Paid,29751
P38183,B38183,Paid,6271
P38184,B38184,Refunded,0
P38185,B38185,Paid,21321
P38186,B38186,Refunded,0
P38187,B38187,Paid,27501
P38188,B38188,Paid,42220
P38189,B38189,Paid,11822
P38190,B38190,Refunded,0
P38191,B38191,Paid,6126
P38192,B38192,Paid,39420
P38193,B38193,Paid,10619
P38194,B38194,Paid,8799
P38195,B38195,Paid,27339
P38196,B38196,Paid,33753
P38197,B38197,Paid,7398
P38198,B38198,Paid,21696
P38199,B38199,Refunded,0
P38200,B38200,Paid,17610
P38201,B38201,Paid,31014
P38202,B38202,Refunded,0
P38203,B38203,Paid,35640
P38204,B38204,Paid,11882
P38205,B38205,Paid,8601
P38206,B38206,Paid,12520
P38207,B38207,Paid,28380
P38208,B38208,Paid,23720
P38209,B38209,Paid,18308
P38210,B38210,Paid,10974
P38211,B38211,Paid,9944
P38212,B38212,Paid,25406
P38213,B38213,Paid,51576
P38214,B38214,Paid,27648
P38215,B38215,Paid,11596
P38216,B38216,Paid,40676
P38217,B38217,Paid,35792
P38218,B38218,Paid,18879
P38219,B38219,Paid,11326
P38220,B38220,Paid,31365
P38221,B38221,Paid,6609
P38222,B38222,Paid,52248
P38223,B38223,Paid,22216
P38224,B38224,Paid,21972
P38225,B38225,Paid,19940
P38226,B38226,Paid,21444
P38227,B38227,Refunded,0
P38228,B38228,Refunded,0
P38229,B38229,Paid,20150
P38230,B38230,Paid,39808
P38231,B38231,Paid,20796
P38232,B38232,Refunded,0
P38233,B38233,Paid,26362
P38234,B38234,Paid,22356
P38235,B38235,Paid,24543
P38236,B38236,Paid,18270
P38237,B38237,Paid,9590
P38238,B38238,Paid,26028
P38239,B38239,Paid,37836
P38240,B38240,Paid,42164
P38241,B38241,Refunded,0
P38242,B38242,Refunded,0
P38243,B38243,Refunded,0
P38244,B38244,Refunded,0
P38245,B38245,Paid,29848
P38246,B38246,Paid,33068
P38247,B38247,Paid,28749
P38248,B38248,Paid,20168
P38249,B38249,Paid,27246
P38250,B38250,Refunded,0
P38251,B38251,Paid,5413
P38252,B38252,Paid,10839
P38253,B38253,Paid,6940
P38254,B38254,Paid,33666
P38255,B38255,Paid,21650
P38256,B38256,Refunded,0
P38257,B38257,Paid,37986
P38258,B38258,Paid,8458
P38259,B38259,Paid,13686
P38260,B38260,Paid,11221
P38261,B38261,Paid,19098
P38262,B38262,Paid,14996
P38263,B38263,Paid,40828
P38264,B38264,Paid,30687
P38265,B38265,Paid,11626
P38266,B38266,Paid,25036
P38267,B38267,Paid,22668
P38268,B38268,Paid,8859
P38269,B38269,Paid,37806
P38270,B38270,Paid,33219
P38271,B38271,Paid,7826
P38272,B38272,Paid,8876
P38273,B38273,Paid,36560
P38274,B38274,Paid,22900
P38275,B38275,Paid,10477
P38276,B38276,Paid,39720
P38277,B38277,Paid,26256
P38278,B38278,Paid,13554
P38279,B38279,Refunded,0
P38280,B38280,Paid,25458
P38281,B38281,Paid,46112
P38282,B38282,Paid,42632
P38283,B38283,Paid,22432
P38284,B38284,Paid,20648
P38285,B38285,Paid,39549
P38286,B38286,Paid,21250
P38287,B38287,Paid,34792
P38288,B38288,Paid,6518
P38289,B38289,Paid,11254
P38290,B38290,Paid,35524
P38291,B38291,Paid,22328
P38292,B38292,Paid,32736
P38293,B38293,Refunded,0
P38294,B38294,Paid,17436
P38295,B38295,Paid,28314
P38296,B38296,Paid,28804
P38297,B38297,Paid,37032
P38298,B38298,Paid,10359
P38299,B38299,Paid,17122
P38300,B38300,Refunded,0
P38301,B38301,Refunded,0
P38302,B38302,Paid,24790
P38303,B38303,Paid,42380
P38304,B38304,Paid,33744
P38305,B38305,Paid,35241
P38306,B38306,Paid,20004
P38307,B38307,Paid,10337
P38308,B38308,Paid,17364
P38309,B38309,Paid,11730
P38310,B38310,Paid,25833
P38311,B38311,Paid,20260
P38312,B38312,Paid,41544
P38313,B38313,Paid,33129
P38314,B38314,Paid,26208
P38315,B38315,Paid,25557
P38316,B38316,Paid,19786
P38317,B38317,Paid,13103
P38318,B38318,Paid,18316
P38319,B38319,Paid,27879
P38320,B38320,Paid,18916
P38321,B38321,Paid,27243
P38322,B38322,Paid,37458
P38323,B38323,Paid,11548
P38324,B38324,Paid,33978
P38325,B38325,Paid,12608
P38326,B38326,Paid,30231
P38327,B38327,Refunded,0
P38328,B38328,Paid,8655
P38329,B38329,Refunded,0
P38330,B38330,Paid,21992
P38331,B38331,Refunded,0
P38332,B38332,Paid,31528
P38333,B38333,Paid,27945
P38334,B38334,Paid,44204
P38335,B38335,Refunded,0
P38336,B38336,Paid,22540
P38337,B38337,Paid,24525
P38338,B38338,Refunded,0
P38339,B38339,Paid,20704
P38340,B38340,Paid,22124
P38341,B38341,Paid,7329
P38342,B38342,Paid,20866
P38343,B38343,Paid,9449
P38344,B38344,Paid,5544
P38345,B38345,Refunded,0
P38346,B38346,Paid,9843
P38347,B38347,Paid,18453
P38348,B38348,Paid,8137
P38349,B38349,Paid,20937
P38350,B38350,Paid,49900
P38351,B38351,Paid,37080
P38352,B38352,Paid,26913
P38353,B38353,Paid,44660
P38354,B38354,Refunded,0
P38355,B38355,Paid,25902
P38356,B38356,Paid,24522
P38357,B38357,Paid,42372
P38358,B38358,Paid,22420
P38359,B38359,Paid,9872
P38360,B38360,Paid,20446
P38361,B38361,Paid,33339
P38362,B38362,Paid,40880
P38363,B38363,Paid,19701
P38364,B38364,Paid,12712
P38365,B38365,Paid,9185
P38366,B38366,Paid,9416
P38367,B38367,Paid,9961
P38368,B38368,Paid,27560
P38369,B38369,Paid,21208
P38370,B38370,Paid,18480
P38371,B38371,Refunded,0
P38372,B38372,Paid,8146
P38373,B38373,Paid,12861
P38374,B38374,Paid,22826
P38375,B38375,Paid,8509
P38376,B38376,Refunded,0
P38377,B38377,Paid,8907
P38378,B38378,Paid,17732
P38379,B38379,Paid,8715
P38380,B38380,Paid,5981
P38381,B38381,Paid,26416
P38382,B38382,Paid,25360
P38383,B38383,Paid,13678
P38384,B38384,Paid,22316
P38385,B38385,Paid,19776
P38386,B38386,Refunded,0
P38387,B38387,Paid,29202
P38388,B38388,Paid,33633
P38389,B38389,Paid,21884
P38390,B38390,Paid,31692
P38391,B38391,Paid,23880
P38392,B38392,Paid,24460
P38393,B38393,Paid,23622
P38394,B38394,Paid,9415
P38395,B38395,Paid,22512
P38396,B38396,Paid,43344
P38397,B38397,Paid,5900
P38398,B38398,Paid,37608
P38399,B38399,Paid,13968
P38400,B38400,Paid,39572
P38401,B38401,Paid,6052
P38402,B38402,Paid,25532
P38403,B38403,Paid,29240
P38404,B38404,Refunded,0
P38405,B38405,Paid,6284
P38406,B38406,Paid,26940
P38407,B38407,Refunded,0
P38408,B38408,Paid,20814
P38409,B38409,Paid,11856
P38410,B38410,Paid,24216
P38411,B38411,Paid,12973
P38412,B38412,Paid,20358
P38413,B38413,Paid,20646
P38414,B38414,Paid,34404
P38415,B38415,Paid,17624
P38416,B38416,Paid,16468
P38417,B38417,Paid,22240
P38418,B38418,Paid,7918
P38419,B38419,Paid,18327
P38420,B38420,Paid,18170
P38421,B38421,Paid,40196
P38422,B38422,Refunded,0
P38423,B38423,Paid,36740
P38424,B38424,Paid,9276
P38425,B38425,Paid,26124
P38426,B38426,Paid,18098
P38427,B38427,Paid,31947
P38428,B38428,Paid,32016
P38429,B38429,Paid,26565
P38430,B38430,Paid,47944
P38431,B38431,Paid,16904
P38432,B38432,Paid,41572
P38433,B38433,Paid,23592
P38434,B38434,Paid,22740
P38435,B38435,Refunded,0
P38436,B38436,Paid,22551
P38437,B38437,Paid,10904
P38438,B38438,Paid,17240
P38439,B38439,Paid,14474
P38440,B38440,Paid,17852
P38441,B38441,Paid,15832
P38442,B38442,Paid,15100
P38443,B38443,Paid,20842
P38444,B38444,Paid,33066
P38445,B38445,Paid,46528
P38446,B38446,Paid,16680
P38447,B38447,Paid,36116
P38448,B38448,Paid,25878
P38449,B38449,Refunded,0
P38450,B38450,Paid,36988
P38451,B38451,Refunded,0
P38452,B38452,Paid,29949
P38453,B38453,Paid,15556
P38454,B38454,Paid,10723
P38455,B38455,Paid,34659
P38456,B38456,Paid,40432
P38457,B38457,Paid,23736
P38458,B38458,Paid,29454
P38459,B38459,Paid,27774
P38460,B38460,Paid,23859
P38461,B38461,Paid,5960
P38462,B38462,Paid,17708
P38463,B38463,Paid,40300
P38464,B38464,Paid,34300
P38465,B38465,Paid,27060
P38466,B38466,Paid,27696
P38467,B38467,Paid,13876
P38468,B38468,Paid,17510
P38469,B38469,Paid,15122
P38470,B38470,Paid,25240
P38471,B38471,Paid,49052
P38472,B38472,Paid,6316
P38473,B38473,Paid,21772
P38474,B38474,Paid,23824
P38475,B38475,Paid,22344
P38476,B38476,Paid,26169
P38477,B38477,Refunded,0
P38478,B38478,Paid,25814
P38479,B38479,Paid,38792
P38480,B38480,Paid,32409
P38481,B38481,Paid,43092
P38482,B38482,Paid,13282
P38483,B38483,Paid,32976
P38484,B38484,Paid,35352
P38485,B38485,Paid,19440
P38486,B38486,Paid,30606
P38487,B38487,Refunded,0
P38488,B38488,Paid,10225
P38489,B38489,Paid,32730
P38490,B38490,Refunded,0
P38491,B38491,Paid,17670
P38492,B38492,Paid,21231
P38493,B38493,Paid,7717
P38494,B38494,Paid,10170
P38495,B38495,Paid,27018
P38496,B38496,Refunded,0
P38497,B38497,Paid,37432
P38498,B38498,Paid,18176
P38499,B38499,Refunded,0
P38500,B38500,Paid,21690
P38501,B38501,Paid,45444
P38502,B38502,Paid,26632
P38503,B38503,Paid,30642
P38504,B38504,Paid,12845
P38505,B38505,Paid,42372
P38506,B38506,Paid,10031
P38507,B38507,Paid,52472
P38508,B38508,Paid,19866
P38509,B38509,Paid,29104
P38510,B38510,Paid,23862
P38511,B38511,Paid,26084
P38512,B38512,Paid,26532
P38513,B38513,Paid,11590
P38514,B38514,Paid,29124
P38515,B38515,Paid,7181
P38516,B38516,Paid,34696
P38517,B38517,Paid,20646
P38518,B38518,Paid,20334
P38519,B38519,Paid,22212
P38520,B38520,Paid,21525
P38521,B38521,Refunded,0
P38522,B38522,Paid,14842
P38523,B38523,Refunded,0
P38524,B38524,Paid,12659
P38525,B38525,Paid,7961
P38526,B38526,Paid,45168
P38527,B38527,Paid,9953
P38528,B38528,Paid,25236
P38529,B38529,Paid,7506
P38530,B38530,Refunded,0
P38531,B38531,Paid,42280
P38532,B38532,Paid,7770
P38533,B38533,Paid,10374
P38534,B38534,Paid,13962
P38535,B38535,Paid,7577
P38536,B38536,Paid,23175
P38537,B38537,Paid,11849
P38538,B38538,Paid,35970
P38539,B38539,Paid,9596
P38540,B38540,Refunded,0
P38541,B38541,Refunded,0
P38542,B38542,Paid,7678
P38543,B38543,Paid,11710
P38544,B38544,Paid,31984
P38545,B38545,Paid,44168
P38546,B38546,Paid,36168
P38547,B38547,Paid,32346
P38548,B38548,Paid,6314
P38549,B38549,Paid,13228
P38550,B38550,Paid,18896
P38551,B38551,Paid,16832
P38552,B38552,Paid,17121
P38553,B38553,Paid,18604
P38554,B38554,Refunded,0
P38555,B38555,Paid,26356
P38556,B38556,Paid,24330
P38557,B38557,Paid,9354
P38558,B38558,Paid,11848
P38559,B38559,Paid,5880
P38560,B38560,Paid,14292
P38561,B38561,Paid,23523
P38562,B38562,Paid,8952
P38563,B38563,Paid,9948
P38564,B38564,Paid,7349
P38565,B38565,Paid,21906
P38566,B38566,Paid,25820
P38567,B38567,Paid,27489
P38568,B38568,Paid,17984
P38569,B38569,Paid,11348
P38570,B38570,Paid,24294
P38571,B38571,Paid,12334
P38572,B38572,Paid,37290
P38573,B38573,Paid,23060
P38574,B38574,Refunded,0
P38575,B38575,Paid,8766
P38576,B38576,Paid,21814
P38577,B38577,Paid,10950
P38578,B38578,Paid,9473
P38579,B38579,Paid,27930
P38580,B38580,Paid,19809
P38581,B38581,Paid,6035
P38582,B38582,Paid,26850
P38583,B38583,Paid,36864
P38584,B38584,Paid,14376
P38585,B38585,Paid,37244
P38586,B38586,Paid,12846
P38587,B38587,Refunded,0
P38588,B38588,Paid,20118
P38589,B38589,Paid,9065
P38590,B38590,Paid,9013
P38591,B38591,Paid,24324
P38592,B38592,Paid,6008
P38593,B38593,Paid,25894
P38594,B38594,Paid,36716
P38595,B38595,Paid,33180
P38596,B38596,Refunded,0
P38597,B38597,Paid,25986
P38598,B38598,Paid,14878
P38599,B38599,Paid,12464
P38600,B38600,Paid,10812
P38601,B38601,Paid,30820
P38602,B38602,Paid,34700
P38603,B38603,Paid,49964
P38604,B38604,Paid,21588
P38605,B38605,Paid,22233
P38606,B38606,Paid,17574
P38607,B38607,Paid,27663
P38608,B38608,Paid,30165
P38609,B38609,Paid,33876
P38610,B38610,Paid,35862
P38611,B38611,Paid,26424
P38612,B38612,Paid,14436
P38613,B38613,Paid,25056
P38614,B38614,Paid,20626
P38615,B38615,Paid,21153
P38616,B38616,Paid,12540
P38617,B38617,Paid,31560
P38618,B38618,Paid,25782
P38619,B38619,Paid,10098
P38620,B38620,Paid,33546
P38621,B38621,Paid,39498
P38622,B38622,Paid,28071
P38623,B38623,Paid,41268
P38624,B38624,Paid,19790
P38625,B38625,Paid,26400
P38626,B38626,Paid,28233
P38627,B38627,Paid,36768
P38628,B38628,Paid,12556
P38629,B38629,Paid,20288
P38630,B38630,Paid,11120
P38631,B38631,Refunded,0
P38632,B38632,Paid,24818
P38633,B38633,Paid,24033
P38634,B38634,Refunded,0
P38635,B38635,Refunded,0
P38636,B38636,Paid,27645
P38637,B38637,Paid,8586
P38638,B38638,Paid,11614
P38639,B38639,Paid,6927
P38640,B38640,Paid,33880
P38641,B38641,Paid,49252
P38642,B38642,Refunded,0
P38643,B38643,Paid,18698
P38644,B38644,Refunded,0
P38645,B38645,Paid,31566
P38646,B38646,Paid,10323
P38647,B38647,Refunded,0
P38648,B38648,Refunded,0
P38649,B38649,Paid,9978
P38650,B38650,Paid,16074
P38651,B38651,Paid,17522
P38652,B38652,Paid,23151
P38653,B38653,Paid,24891
P38654,B38654,Paid,10633
P38655,B38655,Paid,6353
P38656,B38656,Paid,19002
P38657,B38657,Refunded,0
P38658,B38658,Paid,31755
P38659,B38659,Paid,35968
P38660,B38660,Paid,9537
P38661,B38661,Paid,23496
P38662,B38662,Refunded,0
P38663,B38663,Refunded,0
P38664,B38664,Paid,22090
P38665,B38665,Paid,32148
P38666,B38666,Paid,27280
P38667,B38667,Paid,21556
P38668,B38668,Paid,22402
P38669,B38669,Paid,19743
P38670,B38670,Paid,15906
P38671,B38671,Refunded,0
P38672,B38672,Refunded,0
P38673,B38673,Paid,7148
P38674,B38674,Paid,9203
P38675,B38675,Paid,38768
P38676,B38676,Paid,8729
P38677,B38677,Paid,18111
P38678,B38678,Paid,10560
P38679,B38679,Paid,18774
